province,country,lat,long,date_observation,cases
Hainan,China,19.1959,109.7453,2020-03-28,6
Hainan,China,19.1959,109.7453,2020-03-29,6
Hainan,China,19.1959,109.7453,2020-03-30,6
Hainan,China,19.1959,109.7453,2020-03-31,6
Hainan,China,19.1959,109.7453,2020-04-01,6
Hainan,China,19.1959,109.7453,2020-04-02,6
Hainan,China,19.1959,109.7453,2020-04-03,6
Hainan,China,19.1959,109.7453,2020-04-04,6
Hainan,China,19.1959,109.7453,2020-04-05,6
Hainan,China,19.1959,109.7453,2020-04-06,6
Hainan,China,19.1959,109.7453,2020-04-07,6
Hainan,China,19.1959,109.7453,2020-04-08,6
Hainan,China,19.1959,109.7453,2020-04-09,6
Hainan,China,19.1959,109.7453,2020-04-10,6
Hainan,China,19.1959,109.7453,2020-04-11,6
Hebei,China,39.549,116.1306,2020-01-22,0
Hebei,China,39.549,116.1306,2020-01-23,1
Hebei,China,39.549,116.1306,2020-01-24,1
Hebei,China,39.549,116.1306,2020-01-25,1
Hebei,China,39.549,116.1306,2020-01-26,1
Hebei,China,39.549,116.1306,2020-01-27,1
Hebei,China,39.549,116.1306,2020-01-28,1
Hebei,China,39.549,116.1306,2020-01-29,1
Hebei,China,39.549,116.1306,2020-01-30,1
Hebei,China,39.549,116.1306,2020-01-31,1
Hebei,China,39.549,116.1306,2020-02-01,1
Hebei,China,39.549,116.1306,2020-02-02,1
Hebei,China,39.549,116.1306,2020-02-03,1
Hebei,China,39.549,116.1306,2020-02-04,1
Hebei,China,39.549,116.1306,2020-02-05,1
Hebei,China,39.549,116.1306,2020-02-06,1
Hebei,China,39.549,116.1306,2020-02-07,1
Hebei,China,39.549,116.1306,2020-02-08,1
Hebei,China,39.549,116.1306,2020-02-09,2
Hebei,China,39.549,116.1306,2020-02-10,2
Hebei,China,39.549,116.1306,2020-02-11,2
Hebei,China,39.549,116.1306,2020-02-12,2
Hebei,China,39.549,116.1306,2020-02-13,3
Hebei,China,39.549,116.1306,2020-02-14,3
Hebei,China,39.549,116.1306,2020-02-15,3
Hebei,China,39.549,116.1306,2020-02-16,3
Hebei,China,39.549,116.1306,2020-02-17,3
Hebei,China,39.549,116.1306,2020-02-18,4
Hebei,China,39.549,116.1306,2020-02-19,4
Hebei,China,39.549,116.1306,2020-02-20,5
Hebei,China,39.549,116.1306,2020-02-21,5
Hebei,China,39.549,116.1306,2020-02-22,6
Hebei,China,39.549,116.1306,2020-02-23,6
Hebei,China,39.549,116.1306,2020-02-24,6
Hebei,China,39.549,116.1306,2020-02-25,6
Hebei,China,39.549,116.1306,2020-02-26,6
Hebei,China,39.549,116.1306,2020-02-27,6
Hebei,China,39.549,116.1306,2020-02-28,6
Hebei,China,39.549,116.1306,2020-02-29,6
Hebei,China,39.549,116.1306,2020-03-01,6
Hebei,China,39.549,116.1306,2020-03-02,6
Hebei,China,39.549,116.1306,2020-03-03,6
Hebei,China,39.549,116.1306,2020-03-04,6
Hebei,China,39.549,116.1306,2020-03-05,6
Hebei,China,39.549,116.1306,2020-03-06,6
Hebei,China,39.549,116.1306,2020-03-07,6
Hebei,China,39.549,116.1306,2020-03-08,6
Hebei,China,39.549,116.1306,2020-03-09,6
Hebei,China,39.549,116.1306,2020-03-10,6
Hebei,China,39.549,116.1306,2020-03-11,6
Hebei,China,39.549,116.1306,2020-03-12,6
Hebei,China,39.549,116.1306,2020-03-13,6
Hebei,China,39.549,116.1306,2020-03-14,6
Hebei,China,39.549,116.1306,2020-03-15,6
Hebei,China,39.549,116.1306,2020-03-16,6
Hebei,China,39.549,116.1306,2020-03-17,6
Hebei,China,39.549,116.1306,2020-03-18,6
Hebei,China,39.549,116.1306,2020-03-19,6
Hebei,China,39.549,116.1306,2020-03-20,6
Hebei,China,39.549,116.1306,2020-03-21,6
Hebei,China,39.549,116.1306,2020-03-22,6
Hebei,China,39.549,116.1306,2020-03-23,6
Hebei,China,39.549,116.1306,2020-03-24,6
Hebei,China,39.549,116.1306,2020-03-25,6
Hebei,China,39.549,116.1306,2020-03-26,6
Hebei,China,39.549,116.1306,2020-03-27,6
Hebei,China,39.549,116.1306,2020-03-28,6
Hebei,China,39.549,116.1306,2020-03-29,6
Hebei,China,39.549,116.1306,2020-03-30,6
Hebei,China,39.549,116.1306,2020-03-31,6
Hebei,China,39.549,116.1306,2020-04-01,6
Hebei,China,39.549,116.1306,2020-04-02,6
Hebei,China,39.549,116.1306,2020-04-03,6
Hebei,China,39.549,116.1306,2020-04-04,6
Hebei,China,39.549,116.1306,2020-04-05,6
Hebei,China,39.549,116.1306,2020-04-06,6
Hebei,China,39.549,116.1306,2020-04-07,6
Hebei,China,39.549,116.1306,2020-04-08,6
Hebei,China,39.549,116.1306,2020-04-09,6
Hebei,China,39.549,116.1306,2020-04-10,6
Hebei,China,39.549,116.1306,2020-04-11,6
Heilongjiang,China,47.861999999999995,127.7615,2020-01-22,0
Heilongjiang,China,47.861999999999995,127.7615,2020-01-23,0
Heilongjiang,China,47.861999999999995,127.7615,2020-01-24,1
Heilongjiang,China,47.861999999999995,127.7615,2020-01-25,1
Heilongjiang,China,47.861999999999995,127.7615,2020-01-26,1
Heilongjiang,China,47.861999999999995,127.7615,2020-01-27,1
Heilongjiang,China,47.861999999999995,127.7615,2020-01-28,1
Heilongjiang,China,47.861999999999995,127.7615,2020-01-29,1
Heilongjiang,China,47.861999999999995,127.7615,2020-01-30,2
Heilongjiang,China,47.861999999999995,127.7615,2020-01-31,2
Heilongjiang,China,47.861999999999995,127.7615,2020-02-01,2
Heilongjiang,China,47.861999999999995,127.7615,2020-02-02,2
Heilongjiang,China,47.861999999999995,127.7615,2020-02-03,2
Heilongjiang,China,47.861999999999995,127.7615,2020-02-04,2
Heilongjiang,China,47.861999999999995,127.7615,2020-02-05,2
Heilongjiang,China,47.861999999999995,127.7615,2020-02-06,3
Heilongjiang,China,47.861999999999995,127.7615,2020-02-07,3
Heilongjiang,China,47.861999999999995,127.7615,2020-02-08,5
Heilongjiang,China,47.861999999999995,127.7615,2020-02-09,6
Heilongjiang,China,47.861999999999995,127.7615,2020-02-10,7
Heilongjiang,China,47.861999999999995,127.7615,2020-02-11,8
Heilongjiang,China,47.861999999999995,127.7615,2020-02-12,8
Heilongjiang,China,47.861999999999995,127.7615,2020-02-13,9
Heilongjiang,China,47.861999999999995,127.7615,2020-02-14,11
Heilongjiang,China,47.861999999999995,127.7615,2020-02-15,11
Heilongjiang,China,47.861999999999995,127.7615,2020-02-16,11
Heilongjiang,China,47.861999999999995,127.7615,2020-02-17,11
Heilongjiang,China,47.861999999999995,127.7615,2020-02-18,11
Heilongjiang,China,47.861999999999995,127.7615,2020-02-19,12
Heilongjiang,China,47.861999999999995,127.7615,2020-02-20,12
Heilongjiang,China,47.861999999999995,127.7615,2020-02-21,12
Heilongjiang,China,47.861999999999995,127.7615,2020-02-22,12
Heilongjiang,China,47.861999999999995,127.7615,2020-02-23,12
Heilongjiang,China,47.861999999999995,127.7615,2020-02-24,12
Heilongjiang,China,47.861999999999995,127.7615,2020-02-25,12
Heilongjiang,China,47.861999999999995,127.7615,2020-02-26,12
Heilongjiang,China,47.861999999999995,127.7615,2020-02-27,13
Heilongjiang,China,47.861999999999995,127.7615,2020-02-28,13
Heilongjiang,China,47.861999999999995,127.7615,2020-02-29,13
Heilongjiang,China,47.861999999999995,127.7615,2020-03-01,13
Heilongjiang,China,47.861999999999995,127.7615,2020-03-02,13
Heilongjiang,China,47.861999999999995,127.7615,2020-03-03,13
Heilongjiang,China,47.861999999999995,127.7615,2020-03-04,13
Heilongjiang,China,47.861999999999995,127.7615,2020-03-05,13
Heilongjiang,China,47.861999999999995,127.7615,2020-03-06,13
Heilongjiang,China,47.861999999999995,127.7615,2020-03-07,13
Heilongjiang,China,47.861999999999995,127.7615,2020-03-08,13
Heilongjiang,China,47.861999999999995,127.7615,2020-03-09,13
Heilongjiang,China,47.861999999999995,127.7615,2020-03-10,13
Heilongjiang,China,47.861999999999995,127.7615,2020-03-11,13
Heilongjiang,China,47.861999999999995,127.7615,2020-03-12,13
Heilongjiang,China,47.861999999999995,127.7615,2020-03-13,13
Heilongjiang,China,47.861999999999995,127.7615,2020-03-14,13
Heilongjiang,China,47.861999999999995,127.7615,2020-03-15,13
Heilongjiang,China,47.861999999999995,127.7615,2020-03-16,13
Heilongjiang,China,47.861999999999995,127.7615,2020-03-17,13
Heilongjiang,China,47.861999999999995,127.7615,2020-03-18,13
Heilongjiang,China,47.861999999999995,127.7615,2020-03-19,13
Heilongjiang,China,47.861999999999995,127.7615,2020-03-20,13
Heilongjiang,China,47.861999999999995,127.7615,2020-03-21,13
Heilongjiang,China,47.861999999999995,127.7615,2020-03-22,13
Heilongjiang,China,47.861999999999995,127.7615,2020-03-23,13
Heilongjiang,China,47.861999999999995,127.7615,2020-03-24,13
Heilongjiang,China,47.861999999999995,127.7615,2020-03-25,13
Heilongjiang,China,47.861999999999995,127.7615,2020-03-26,13
Heilongjiang,China,47.861999999999995,127.7615,2020-03-27,13
Heilongjiang,China,47.861999999999995,127.7615,2020-03-28,13
Heilongjiang,China,47.861999999999995,127.7615,2020-03-29,13
Heilongjiang,China,47.861999999999995,127.7615,2020-03-30,13
Heilongjiang,China,47.861999999999995,127.7615,2020-03-31,13
Heilongjiang,China,47.861999999999995,127.7615,2020-04-01,13
Heilongjiang,China,47.861999999999995,127.7615,2020-04-02,13
Heilongjiang,China,47.861999999999995,127.7615,2020-04-03,13
Heilongjiang,China,47.861999999999995,127.7615,2020-04-04,13
Heilongjiang,China,47.861999999999995,127.7615,2020-04-05,13
Heilongjiang,China,47.861999999999995,127.7615,2020-04-06,13
Heilongjiang,China,47.861999999999995,127.7615,2020-04-07,13
Heilongjiang,China,47.861999999999995,127.7615,2020-04-08,13
Heilongjiang,China,47.861999999999995,127.7615,2020-04-09,13
Heilongjiang,China,47.861999999999995,127.7615,2020-04-10,13
Heilongjiang,China,47.861999999999995,127.7615,2020-04-11,13
Henan,China,33.882,113.61399999999999,2020-01-22,0
Henan,China,33.882,113.61399999999999,2020-01-23,0
Henan,China,33.882,113.61399999999999,2020-01-24,0
Henan,China,33.882,113.61399999999999,2020-01-25,0
Henan,China,33.882,113.61399999999999,2020-01-26,1
Henan,China,33.882,113.61399999999999,2020-01-27,1
Henan,China,33.882,113.61399999999999,2020-01-28,1
Henan,China,33.882,113.61399999999999,2020-01-29,2
Henan,China,33.882,113.61399999999999,2020-01-30,2
Henan,China,33.882,113.61399999999999,2020-01-31,2
Henan,China,33.882,113.61399999999999,2020-02-01,2
Henan,China,33.882,113.61399999999999,2020-02-02,2
Henan,China,33.882,113.61399999999999,2020-02-03,2
Henan,China,33.882,113.61399999999999,2020-02-04,2
Henan,China,33.882,113.61399999999999,2020-02-05,2
Henan,China,33.882,113.61399999999999,2020-02-06,2
Henan,China,33.882,113.61399999999999,2020-02-07,3
Henan,China,33.882,113.61399999999999,2020-02-08,4
Henan,China,33.882,113.61399999999999,2020-02-09,6
Henan,China,33.882,113.61399999999999,2020-02-10,6
Henan,China,33.882,113.61399999999999,2020-02-11,7
Henan,China,33.882,113.61399999999999,2020-02-12,8
Henan,China,33.882,113.61399999999999,2020-02-13,10
Henan,China,33.882,113.61399999999999,2020-02-14,11
Henan,China,33.882,113.61399999999999,2020-02-15,13
Henan,China,33.882,113.61399999999999,2020-02-16,13
Henan,China,33.882,113.61399999999999,2020-02-17,16
Henan,China,33.882,113.61399999999999,2020-02-18,19
Henan,China,33.882,113.61399999999999,2020-02-19,19
Henan,China,33.882,113.61399999999999,2020-02-20,19
Henan,China,33.882,113.61399999999999,2020-02-21,19
Henan,China,33.882,113.61399999999999,2020-02-22,19
Henan,China,33.882,113.61399999999999,2020-02-23,19
Henan,China,33.882,113.61399999999999,2020-02-24,19
Henan,China,33.882,113.61399999999999,2020-02-25,19
Henan,China,33.882,113.61399999999999,2020-02-26,19
Henan,China,33.882,113.61399999999999,2020-02-27,20
Henan,China,33.882,113.61399999999999,2020-02-28,20
Henan,China,33.882,113.61399999999999,2020-02-29,21
Henan,China,33.882,113.61399999999999,2020-03-01,22
Henan,China,33.882,113.61399999999999,2020-03-02,22
Henan,China,33.882,113.61399999999999,2020-03-03,22
Henan,China,33.882,113.61399999999999,2020-03-04,22
Henan,China,33.882,113.61399999999999,2020-03-05,22
Henan,China,33.882,113.61399999999999,2020-03-06,22
Henan,China,33.882,113.61399999999999,2020-03-07,22
Henan,China,33.882,113.61399999999999,2020-03-08,22
Henan,China,33.882,113.61399999999999,2020-03-09,22
Henan,China,33.882,113.61399999999999,2020-03-10,22
Henan,China,33.882,113.61399999999999,2020-03-11,22
Henan,China,33.882,113.61399999999999,2020-03-12,22
Henan,China,33.882,113.61399999999999,2020-03-13,22
Henan,China,33.882,113.61399999999999,2020-03-14,22
Henan,China,33.882,113.61399999999999,2020-03-15,22
Henan,China,33.882,113.61399999999999,2020-03-16,22
Henan,China,33.882,113.61399999999999,2020-03-17,22
Henan,China,33.882,113.61399999999999,2020-03-18,22
Henan,China,33.882,113.61399999999999,2020-03-19,22
Henan,China,33.882,113.61399999999999,2020-03-20,22
Henan,China,33.882,113.61399999999999,2020-03-21,22
Henan,China,33.882,113.61399999999999,2020-03-22,22
Henan,China,33.882,113.61399999999999,2020-03-23,22
Henan,China,33.882,113.61399999999999,2020-03-24,22
Henan,China,33.882,113.61399999999999,2020-03-25,22
Henan,China,33.882,113.61399999999999,2020-03-26,22
Henan,China,33.882,113.61399999999999,2020-03-27,22
Henan,China,33.882,113.61399999999999,2020-03-28,22
Henan,China,33.882,113.61399999999999,2020-03-29,22
Henan,China,33.882,113.61399999999999,2020-03-30,22
Henan,China,33.882,113.61399999999999,2020-03-31,22
Henan,China,33.882,113.61399999999999,2020-04-01,22
Henan,China,33.882,113.61399999999999,2020-04-02,22
Henan,China,33.882,113.61399999999999,2020-04-03,22
Henan,China,33.882,113.61399999999999,2020-04-04,22
Henan,China,33.882,113.61399999999999,2020-04-05,22
Henan,China,33.882,113.61399999999999,2020-04-06,22
Henan,China,33.882,113.61399999999999,2020-04-07,22
Henan,China,33.882,113.61399999999999,2020-04-08,22
Henan,China,33.882,113.61399999999999,2020-04-09,22
Henan,China,33.882,113.61399999999999,2020-04-10,22
Henan,China,33.882,113.61399999999999,2020-04-11,22
Hubei,China,30.9756,112.2707,2020-01-22,17
Hubei,China,30.9756,112.2707,2020-01-23,17
Hubei,China,30.9756,112.2707,2020-01-24,24
Hubei,China,30.9756,112.2707,2020-01-25,40
Hubei,China,30.9756,112.2707,2020-01-26,52
Hubei,China,30.9756,112.2707,2020-01-27,76
Hubei,China,30.9756,112.2707,2020-01-28,125
Hubei,China,30.9756,112.2707,2020-01-29,125
Hubei,China,30.9756,112.2707,2020-01-30,162
Hubei,China,30.9756,112.2707,2020-01-31,204
Hubei,China,30.9756,112.2707,2020-02-01,249
Hubei,China,30.9756,112.2707,2020-02-02,350
Hubei,China,30.9756,112.2707,2020-02-03,414
Hubei,China,30.9756,112.2707,2020-02-04,479
Hubei,China,30.9756,112.2707,2020-02-05,549
Hubei,China,30.9756,112.2707,2020-02-06,618
Hubei,China,30.9756,112.2707,2020-02-07,699
Hubei,China,30.9756,112.2707,2020-02-08,780
Hubei,China,30.9756,112.2707,2020-02-09,871
Hubei,China,30.9756,112.2707,2020-02-10,974
Hubei,China,30.9756,112.2707,2020-02-11,1068
Hubei,China,30.9756,112.2707,2020-02-12,1068
Hubei,China,30.9756,112.2707,2020-02-13,1310
Hubei,China,30.9756,112.2707,2020-02-14,1457
Hubei,China,30.9756,112.2707,2020-02-15,1596
Hubei,China,30.9756,112.2707,2020-02-16,1696
Hubei,China,30.9756,112.2707,2020-02-17,1789
Hubei,China,30.9756,112.2707,2020-02-18,1921
Hubei,China,30.9756,112.2707,2020-02-19,2029
Hubei,China,30.9756,112.2707,2020-02-20,2144
Hubei,China,30.9756,112.2707,2020-02-21,2144
Hubei,China,30.9756,112.2707,2020-02-22,2346
Hubei,China,30.9756,112.2707,2020-02-23,2346
Hubei,China,30.9756,112.2707,2020-02-24,2495
Hubei,China,30.9756,112.2707,2020-02-25,2563
Hubei,China,30.9756,112.2707,2020-02-26,2615
Hubei,China,30.9756,112.2707,2020-02-27,2641
Hubei,China,30.9756,112.2707,2020-02-28,2682
Hubei,China,30.9756,112.2707,2020-02-29,2727
Hubei,China,30.9756,112.2707,2020-03-01,2761
Hubei,China,30.9756,112.2707,2020-03-02,2803
Hubei,China,30.9756,112.2707,2020-03-03,2835
Hubei,China,30.9756,112.2707,2020-03-04,2871
Hubei,China,30.9756,112.2707,2020-03-05,2902
Hubei,China,30.9756,112.2707,2020-03-06,2931
Hubei,China,30.9756,112.2707,2020-03-07,2959
Hubei,China,30.9756,112.2707,2020-03-08,2986
Hubei,China,30.9756,112.2707,2020-03-09,3008
Hubei,China,30.9756,112.2707,2020-03-10,3024
Hubei,China,30.9756,112.2707,2020-03-11,3046
Hubei,China,30.9756,112.2707,2020-03-12,3056
Hubei,China,30.9756,112.2707,2020-03-13,3062
Hubei,China,30.9756,112.2707,2020-03-14,3075
Hubei,China,30.9756,112.2707,2020-03-15,3085
Hubei,China,30.9756,112.2707,2020-03-16,3099
Hubei,China,30.9756,112.2707,2020-03-17,3111
Hubei,China,30.9756,112.2707,2020-03-18,3122
Hubei,China,30.9756,112.2707,2020-03-19,3130
Hubei,China,30.9756,112.2707,2020-03-20,3133
Hubei,China,30.9756,112.2707,2020-03-21,3139
Hubei,China,30.9756,112.2707,2020-03-22,3153
Hubei,China,30.9756,112.2707,2020-03-23,3153
Hubei,China,30.9756,112.2707,2020-03-24,3160
Hubei,China,30.9756,112.2707,2020-03-25,3163
Hubei,China,30.9756,112.2707,2020-03-26,3169
Hubei,China,30.9756,112.2707,2020-03-27,3174
Hubei,China,30.9756,112.2707,2020-03-28,3177
Hubei,China,30.9756,112.2707,2020-03-29,3182
Hubei,China,30.9756,112.2707,2020-03-30,3186
Hubei,China,30.9756,112.2707,2020-03-31,3187
Hubei,China,30.9756,112.2707,2020-04-01,3193
Hubei,China,30.9756,112.2707,2020-04-02,3199
Hubei,China,30.9756,112.2707,2020-04-03,3203
Hubei,China,30.9756,112.2707,2020-04-04,3207
Hubei,China,30.9756,112.2707,2020-04-05,3210
Hubei,China,30.9756,112.2707,2020-04-06,3212
Hubei,China,30.9756,112.2707,2020-04-07,3212
Hubei,China,30.9756,112.2707,2020-04-08,3213
Hubei,China,30.9756,112.2707,2020-04-09,3215
Hubei,China,30.9756,112.2707,2020-04-10,3216
Hubei,China,30.9756,112.2707,2020-04-11,3219
Hunan,China,27.6104,111.7088,2020-01-22,0
Hunan,China,27.6104,111.7088,2020-01-23,0
Hunan,China,27.6104,111.7088,2020-01-24,0
Hunan,China,27.6104,111.7088,2020-01-25,0
Hunan,China,27.6104,111.7088,2020-01-26,0
Hunan,China,27.6104,111.7088,2020-01-27,0
Hunan,China,27.6104,111.7088,2020-01-28,0
Hunan,China,27.6104,111.7088,2020-01-29,0
Hunan,China,27.6104,111.7088,2020-01-30,0
Hunan,China,27.6104,111.7088,2020-01-31,0
Hunan,China,27.6104,111.7088,2020-02-01,0
Hunan,China,27.6104,111.7088,2020-02-02,0
Hunan,China,27.6104,111.7088,2020-02-03,0
Hunan,China,27.6104,111.7088,2020-02-04,0
Hunan,China,27.6104,111.7088,2020-02-05,0
Hunan,China,27.6104,111.7088,2020-02-06,0
Hunan,China,27.6104,111.7088,2020-02-07,0
Hunan,China,27.6104,111.7088,2020-02-08,1
Hunan,China,27.6104,111.7088,2020-02-09,1
Hunan,China,27.6104,111.7088,2020-02-10,1
Hunan,China,27.6104,111.7088,2020-02-11,1
Hunan,China,27.6104,111.7088,2020-02-12,2
Hunan,China,27.6104,111.7088,2020-02-13,2
Hunan,China,27.6104,111.7088,2020-02-14,2
Hunan,China,27.6104,111.7088,2020-02-15,2
Hunan,China,27.6104,111.7088,2020-02-16,3
Hunan,China,27.6104,111.7088,2020-02-17,3
Hunan,China,27.6104,111.7088,2020-02-18,4
Hunan,China,27.6104,111.7088,2020-02-19,4
Hunan,China,27.6104,111.7088,2020-02-20,4
Hunan,China,27.6104,111.7088,2020-02-21,4
Hunan,China,27.6104,111.7088,2020-02-22,4
Hunan,China,27.6104,111.7088,2020-02-23,4
Hunan,China,27.6104,111.7088,2020-02-24,4
Hunan,China,27.6104,111.7088,2020-02-25,4
Hunan,China,27.6104,111.7088,2020-02-26,4
Hunan,China,27.6104,111.7088,2020-02-27,4
Hunan,China,27.6104,111.7088,2020-02-28,4
Hunan,China,27.6104,111.7088,2020-02-29,4
Hunan,China,27.6104,111.7088,2020-03-01,4
Hunan,China,27.6104,111.7088,2020-03-02,4
Hunan,China,27.6104,111.7088,2020-03-03,4
Hunan,China,27.6104,111.7088,2020-03-04,4
Hunan,China,27.6104,111.7088,2020-03-05,4
Hunan,China,27.6104,111.7088,2020-03-06,4
Hunan,China,27.6104,111.7088,2020-03-07,4
Hunan,China,27.6104,111.7088,2020-03-08,4
Hunan,China,27.6104,111.7088,2020-03-09,4
Hunan,China,27.6104,111.7088,2020-03-10,4
Hunan,China,27.6104,111.7088,2020-03-11,4
Hunan,China,27.6104,111.7088,2020-03-12,4
Hunan,China,27.6104,111.7088,2020-03-13,4
Hunan,China,27.6104,111.7088,2020-03-14,4
Hunan,China,27.6104,111.7088,2020-03-15,4
Hunan,China,27.6104,111.7088,2020-03-16,4
Hunan,China,27.6104,111.7088,2020-03-17,4
Hunan,China,27.6104,111.7088,2020-03-18,4
Hunan,China,27.6104,111.7088,2020-03-19,4
Hunan,China,27.6104,111.7088,2020-03-20,4
Hunan,China,27.6104,111.7088,2020-03-21,4
Hunan,China,27.6104,111.7088,2020-03-22,4
Hunan,China,27.6104,111.7088,2020-03-23,4
Hunan,China,27.6104,111.7088,2020-03-24,4
Hunan,China,27.6104,111.7088,2020-03-25,4
Hunan,China,27.6104,111.7088,2020-03-26,4
Hunan,China,27.6104,111.7088,2020-03-27,4
Hunan,China,27.6104,111.7088,2020-03-28,4
Hunan,China,27.6104,111.7088,2020-03-29,4
Hunan,China,27.6104,111.7088,2020-03-30,4
Hunan,China,27.6104,111.7088,2020-03-31,4
Hunan,China,27.6104,111.7088,2020-04-01,4
Hunan,China,27.6104,111.7088,2020-04-02,4
Hunan,China,27.6104,111.7088,2020-04-03,4
Hunan,China,27.6104,111.7088,2020-04-04,4
Hunan,China,27.6104,111.7088,2020-04-05,4
Hunan,China,27.6104,111.7088,2020-04-06,4
Hunan,China,27.6104,111.7088,2020-04-07,4
Hunan,China,27.6104,111.7088,2020-04-08,4
Hunan,China,27.6104,111.7088,2020-04-09,4
Hunan,China,27.6104,111.7088,2020-04-10,4
Hunan,China,27.6104,111.7088,2020-04-11,4
Inner Mongolia,China,44.0935,113.9448,2020-01-22,0
Inner Mongolia,China,44.0935,113.9448,2020-01-23,0
Inner Mongolia,China,44.0935,113.9448,2020-01-24,0
Inner Mongolia,China,44.0935,113.9448,2020-01-25,0
Inner Mongolia,China,44.0935,113.9448,2020-01-26,0
Inner Mongolia,China,44.0935,113.9448,2020-01-27,0
Inner Mongolia,China,44.0935,113.9448,2020-01-28,0
Inner Mongolia,China,44.0935,113.9448,2020-01-29,0
Inner Mongolia,China,44.0935,113.9448,2020-01-30,0
Inner Mongolia,China,44.0935,113.9448,2020-01-31,0
Inner Mongolia,China,44.0935,113.9448,2020-02-01,0
Inner Mongolia,China,44.0935,113.9448,2020-02-02,0
Inner Mongolia,China,44.0935,113.9448,2020-02-03,0
Inner Mongolia,China,44.0935,113.9448,2020-02-04,0
Inner Mongolia,China,44.0935,113.9448,2020-02-05,0
Inner Mongolia,China,44.0935,113.9448,2020-02-06,0
Inner Mongolia,China,44.0935,113.9448,2020-02-07,0
Inner Mongolia,China,44.0935,113.9448,2020-02-08,0
Inner Mongolia,China,44.0935,113.9448,2020-02-09,0
Inner Mongolia,China,44.0935,113.9448,2020-02-10,0
Inner Mongolia,China,44.0935,113.9448,2020-02-11,0
Inner Mongolia,China,44.0935,113.9448,2020-02-12,0
Inner Mongolia,China,44.0935,113.9448,2020-02-13,0
Inner Mongolia,China,44.0935,113.9448,2020-02-14,0
Inner Mongolia,China,44.0935,113.9448,2020-02-15,0
Inner Mongolia,China,44.0935,113.9448,2020-02-16,0
Inner Mongolia,China,44.0935,113.9448,2020-02-17,0
Inner Mongolia,China,44.0935,113.9448,2020-02-18,0
Inner Mongolia,China,44.0935,113.9448,2020-02-19,0
Inner Mongolia,China,44.0935,113.9448,2020-02-20,0
Inner Mongolia,China,44.0935,113.9448,2020-02-21,0
Inner Mongolia,China,44.0935,113.9448,2020-02-22,0
Inner Mongolia,China,44.0935,113.9448,2020-02-23,0
Inner Mongolia,China,44.0935,113.9448,2020-02-24,0
Inner Mongolia,China,44.0935,113.9448,2020-02-25,0
Inner Mongolia,China,44.0935,113.9448,2020-02-26,0
Inner Mongolia,China,44.0935,113.9448,2020-02-27,0
Inner Mongolia,China,44.0935,113.9448,2020-02-28,0
Inner Mongolia,China,44.0935,113.9448,2020-02-29,0
Inner Mongolia,China,44.0935,113.9448,2020-03-01,0
Inner Mongolia,China,44.0935,113.9448,2020-03-02,0
Inner Mongolia,China,44.0935,113.9448,2020-03-03,1
Inner Mongolia,China,44.0935,113.9448,2020-03-04,1
Inner Mongolia,China,44.0935,113.9448,2020-03-05,1
Inner Mongolia,China,44.0935,113.9448,2020-03-06,1
Inner Mongolia,China,44.0935,113.9448,2020-03-07,1
Inner Mongolia,China,44.0935,113.9448,2020-03-08,1
Inner Mongolia,China,44.0935,113.9448,2020-03-09,1
Inner Mongolia,China,44.0935,113.9448,2020-03-10,1
Inner Mongolia,China,44.0935,113.9448,2020-03-11,1
Inner Mongolia,China,44.0935,113.9448,2020-03-12,1
Inner Mongolia,China,44.0935,113.9448,2020-03-13,1
Inner Mongolia,China,44.0935,113.9448,2020-03-14,1
Inner Mongolia,China,44.0935,113.9448,2020-03-15,1
Inner Mongolia,China,44.0935,113.9448,2020-03-16,1
Inner Mongolia,China,44.0935,113.9448,2020-03-17,1
Inner Mongolia,China,44.0935,113.9448,2020-03-18,1
Inner Mongolia,China,44.0935,113.9448,2020-03-19,1
Inner Mongolia,China,44.0935,113.9448,2020-03-20,1
Inner Mongolia,China,44.0935,113.9448,2020-03-21,1
Inner Mongolia,China,44.0935,113.9448,2020-03-22,1
Inner Mongolia,China,44.0935,113.9448,2020-03-23,1
Inner Mongolia,China,44.0935,113.9448,2020-03-24,1
Inner Mongolia,China,44.0935,113.9448,2020-03-25,1
Inner Mongolia,China,44.0935,113.9448,2020-03-26,1
Inner Mongolia,China,44.0935,113.9448,2020-03-27,1
Inner Mongolia,China,44.0935,113.9448,2020-03-28,1
Inner Mongolia,China,44.0935,113.9448,2020-03-29,1
Inner Mongolia,China,44.0935,113.9448,2020-03-30,1
Inner Mongolia,China,44.0935,113.9448,2020-03-31,1
Inner Mongolia,China,44.0935,113.9448,2020-04-01,1
Inner Mongolia,China,44.0935,113.9448,2020-04-02,1
Inner Mongolia,China,44.0935,113.9448,2020-04-03,1
Inner Mongolia,China,44.0935,113.9448,2020-04-04,1
Inner Mongolia,China,44.0935,113.9448,2020-04-05,1
Inner Mongolia,China,44.0935,113.9448,2020-04-06,1
Inner Mongolia,China,44.0935,113.9448,2020-04-07,1
Inner Mongolia,China,44.0935,113.9448,2020-04-08,1
Inner Mongolia,China,44.0935,113.9448,2020-04-09,1
Inner Mongolia,China,44.0935,113.9448,2020-04-10,1
Inner Mongolia,China,44.0935,113.9448,2020-04-11,1
Jiangsu,China,32.9711,119.455,2020-01-22,0
Jiangsu,China,32.9711,119.455,2020-01-23,0
Jiangsu,China,32.9711,119.455,2020-01-24,0
